actors,boxoffice,directors,time,title,type
"关喆,张朋,许奕,李思函",,苏明,"2016,07,15",超能联盟,"科幻,喜剧,爱情,悬疑"
"宝儿,谭耀文,吕聿来,孟瑶",874万,吴宗强,"2016,05,27",妖医,"恐怖,惊悚,悬疑"
,,"谢孟伟,宋禹,赵育莹,李学政","2016,08,01",特种兵王,战争
,,,"2016,12,31",蓝色大海的传说之人鱼校花,
,,陈依娜,2016,鸭王传奇之玉女心经,剧情
,,"张颖颖,王宇威,马瑶瑶","2016,09,02",九尾猫·仙逆,"剧情,喜剧,动作,爱情,奇幻"
,,,"2016,01,12",杀手之绝命基地,"动作,爱情,悬疑"
"胡雅娟,时卉,李林博",,王子,"2016,07,30",触碰,"剧情,爱情"
"车金亮,朱慕华,王瑞",,彭志东,"2016,02,25",午夜追魂之嫩模缠身,"剧情,惊悚"
,,"杨轶,叶纹冰,练星","2016,10,27",大王来绑我呀,"喜剧,科幻,古装"
,,,"2016,10,07",铁翼重生之枪林弹雨,"剧情,战争"
,,,"2016,06,19",喋血山野,
,,于莹,"2016,07,17",镜子和钟,短片
,,"李荣浩,华少,沈涛,陈欢,张惠妹","2016,12,30",浙江卫视“爱在一起”2017演唱会,"音乐,歌舞,真人秀"
"宋晨,王俪颖,李昊儒,陈美行",4万,田玉奎,"2016,01,09",不是钱的事,剧情
黄小蕾,,吴宗强,"2016,05,10",难兄烂弟,"剧情,喜剧"
"艾农·斯凯,Edie Yvonne,李·麦瑞威瑟",,科洛·塞维尼,2016,小猫咪,"剧情,短片,奇幻"
"陈丹青,木心",,陈捷,"2016,02,14",我的师尊木心先生,"纪录片,传记"
,,,"2016,07,21",她才是潘金莲,剧情
"刘洋,杨弋墨",,姚盛昌,"2016,03,28",尸体派对,"悬疑,惊悚"
,,,"2016,12,30",温柔的谎言,"爱情,情色,家庭"
"张一山,付枚,苏小明,刘芮侨",186万,刘殊巧,"2016,12,09",凄灵室,"剧情,惊悚,悬疑"
"张英席,高鹏,钱治国",584万,"侯克明,张奇虹","2016,03,25",白毛女,戏曲
"张天阳,何泓姗,万仓,金亮",172万,竹卿,"2016,03,25",喜乐长安,"爱情,动作,武侠"
"聂远,叶一云,陈炳强",12万,苑本立,"2016,11,09",生死96小时,"剧情,战争"
"朱可可,阿飞,夏倚轩",431万,"郑义,谷立红","2016,07,02",丑小鸭历险记,"动画,冒险,科幻"
,,"楼佳悦,文卓","2016,09,09",猎灵师,"动作,悬疑,惊悚,奇幻,冒险"
"张艺兴,关晓彤,孙红雷,江疏影",,张晓波,"2016,06,17",好先生番外篇,"喜剧,爱情"
"江若琳,陆昱霖,陈泽宇,向海岚",171万,汪子琦,"2016,08,26",爱在星空下,"剧情,爱情"
"信,周奇奇,张继聪,郝劭文",87万,林子聪,"2016,11,04",笑林足球,"喜剧,运动"
,,"陈旭,陶奕希","2016,12,08",张小凡的萌食店,"剧情,奇幻,武侠"
"黄圣依,王婉中,艾伦,常远",49万,陈健,"2016,09,09",奇葩追梦,"剧情,喜剧,爱情"
"卢奇,于越,魏积安",179万,"陈国新,陈国星","2016,07,01",邓小平登黄山,"剧情,传记"
"牟雨晨,高名扬,魏鹏,陈圆媛",74万,鸿水,"2016,07,22",恐怖爱情故事之死亡公路,"恐怖,悬疑,犯罪"
"郑嘉颖,小小彬,李呈媛,刘心悠",585万,张坚庭,"2016,11,10",贫穷富爸爸,"剧情,喜剧,爱情"
"姜潮,周韦彤,李梦",121万,"程中豪,王凯","2016,03,11",同城邂逅,"爱情,喜剧"
,,,"2016,02,17",金城兰州,纪录片
"罗蓝山,王昊辰,皮逸嘉,朱丽莎",15万,何瑞博,"2016,09,23",谁的青春不热血之深流不息,剧情
,,"叶梓萱,黄一飞,罗天池,杨能,曾淑雅","2016,12,20",赌城夜蒲团团转,
"罗仲谦,黄灿灿,严禹豪,林晖闵",811万,赖俊羽,"2016,07,21",泡沫之夏,"剧情,爱情"
"袁菲,郭丰周,黄榛,刘卫华",19万,彭军,"2016,12,09",牡丹仙子之皇帝诏曰,"爱情,奇幻"
"刘俐儿,刘一辰,秦立洋,吴静一",229万,陆诗雷,"2016,09,02",夜半哭声,"惊悚,恐怖"
"吴克群,宋智孝,赵奕欢",43万,"林伊琦,邓鉴泉","2016,05,20",708090之深圳恋歌,"爱情,剧情"
廖昌永,,张艺谋,"2016,09,04",最忆是杭州,歌舞
,,,"2016,01,22",我的微商女友,"喜剧,爱情"
,,"齐志,刘锐,张渟婷,韩彦博","2016,01,15",红衣男孩,悬疑
,,"郭德纲,于谦,马东,张国立,吴京","2016,04,16",德云社二十周年庆典,脱口秀
,,彭浩翔,2016,彭浩翔未定名丧尸爱情电影,"爱情,惊悚"
"大张伟,贾玲,宋小宝",,"何炅,李维嘉","2016,02,22",元宵喜乐会,"音乐,歌舞"
,,,"2016,03,30",身边的恶魔之恐怖来袭,
,,,"2016,02,12",欢天喜地开心鬼,
"张子贤,冯德伦,张益群,徐克",,贾小熊,"2016,06,15",一个成人电影工作者的自白,"喜剧,短片,情色"
,,"李叶青,卢卓婕,侯明昊,张宥浩,陈一雯","2016,11,29",天使学院的爱情战记,"喜剧,爱情"
"杨帆,西塞儿·拉斯姆森",,杨帆,"2016,08,17",世界上的另一个我·欧洲季,真人秀
"王良,洪辰,秦雪,李蓓蕾",387万,王良,"2016,03,17",恐怖禁忌之红旗袍,"悬疑,惊悚,爱情"
,,"张雪迎,许梦圆","2016,08,31",当我成为你,"爱情,悬疑"
朱卫东,,骆成,"2016,03,24",狂暴街区,"喜剧,动作"
,,"韦玮,刘芳毓,李丞峰,李庆祥,李丞峰","2016,03,24",三打三捷,"剧情,战争"
"张洋,叶芳,顶妍,王祺",223万,陈磊,"2016,09,30",新木偶奇遇记,"喜剧,科幻,动画,冒险"
,,刘秋实,"2016,12,28",死神来了之空瞳画师,
"方力申,李斯丹妮,王馨彤,何映桥",969万,邓安东,"2016,09,23",诡梦凶铃,"悬疑,惊悚,犯罪"
,,尤亦泽,"2016,03,17",降魔传,"喜剧,奇幻,冒险"
"姚雨鑫,王驾麟,童鑫",134万,"李庆城,周毅","2016,04,22",恐怖照相机,"恐怖,惊悚,悬疑"
,,高杰,"2016,02,04",曼陀罗之乾齿鲨小姐,"爱情,悬疑,惊悚"
,,"陈坤,张晓晨,白举纲,王旭东,铁阳",2016,行走群像,纪录片
"黄灿灿,南笙,敖犬",233万,"阿牛,赵宇","2016,03,25",半熟少女,"剧情,爱情"
"Max Lowe,Rachel Pohl,罗伯特·雷德福",,格雷戈·迈吉里弗雷,"2016,04,17",狂野之美：国家公园探险,"纪录片,短片"
,,卫晓光,"2016,07,11",无人生还之别墅迷情,
,,李易函,"2016,12",三打白骨精,"奇幻,爱情,喜剧"
,,华容,"2016,09,04",惊悚九部曲,恐怖
,,"李易峰,杨洋,张艺兴","2016,01,23",寻年传说,"剧情,短片"
"赵慧仙,田家大,胡睿,陈野",218万,赵小溪,"2016,10,28",枕边有张脸2,"悬疑,惊悚"
,,张钰,"2016,12,01",我不是奇葩之疯狂沙滩,"剧情,喜剧"
"窦骁,约瑟夫·费因斯,娄宇健",106万,"冼杞然,迈克尔·帕克","2016,07,01",终极胜利,"剧情,战争,历史"
"范逸臣,黄奕,赵文瑄,尹子维",1021万,宋江波,"2016,01,15",国酒,剧情
,,,"2016,05,26",食神归来,"喜剧,爱情,武侠,古装"
"郑拓疆,覃炜,沈驰,张峰",,麦田,2016,大内密探王二狗2,"喜剧,古装"
"吴镇宇,戴立忍,李昕芸,田小洁",866万,孙亮,"2016,05,06",判我有罪,"悬疑,剧情"
徐丁,,子文,"2016,06,24",拐个男神做老公,爱情
,,卢浩天,"2016,06,06",女神新装,"剧情,爱情,情色"
"于杪鑫,郝柏杰,刘一阳,李佳璇",,梁昊,"2016,08,12",微微一笑很诡异,"犯罪,惊悚,悬疑"
,,,"2016,05,04",无主之地,"动作,犯罪"
,,"王梦婷,张健,张刚","2016,06,01",大笑戈壁,西部
"赵路,陈烨,翟巍,周帅",63万,黄军,"2016,10,21",热血雷锋侠之激情营救,"动画,动作,冒险"
,,张家川,"2016,06,30",僵尸来了2之尸魔重生,"剧情,惊悚,恐怖,奇幻"
,,,"2016,02,07",2016丙申猴年汉服春晚,真人秀
,,"秦立洋,韩雪薇,王宇泽,于小琬","2016,09,26",幽灵环之我的幽灵女友,"剧情,爱情"
,,,"2016,03",花心最好命,"剧情,爱情"
,,"房子斌,王胜凯",2016,二胎,剧情
,,"唐嫣,罗晋,张艺兴,赵丽颖,罗志祥","2016,12,31",梦圆东方2017东方卫视跨年盛典,"音乐,歌舞"
,1万,"王卫国,杨瑾","2016,06,18",十月阳春,"剧情,家庭"
马歌,,朱林森,"2016,09,21",伏魔记,剧情
"白威,岳以恩,陈西贝,阿旺仁青",,苗月,"2016,01,20",青春检察官,剧情
"陈震,喜莲娜,石小满,董立范",69万,曹剑,"2016,04,15",临时约定,"喜剧,爱情"
"王小毅,黄白露,肖轶,徐少强",387万,张少军,"2016,01,07",荒村怨灵,"惊悚,恐怖"
,,韩金明,"2016,7",浪客剑心,武侠
"周知,曹云金,陈晓东,吴宗宪",276万,孙宏凯,"2016,02,19",恭喜发财之谈钱说爱,"剧情,喜剧,爱情"
"彭宇,柳岩,杜海涛,王永光",238万,李平,"2016,01,22",一家老小向前冲,"剧情,喜剧"
,402万,,"2016,03,10",回马亭,动画
,,"赵吉,徐歉","2016,02,29",超能附体,"悬疑,恐怖"
"彭于晏,郭采洁,杨子姗,明道",137万,程孝泽,"2016,06,24",近在咫尺的爱恋,"剧情,爱情,运动"
,,,2016,穿越在线,剧情
"姜雯,于小伟,张瑶,张辛苑",415万,彭鹏华,"2016,07,22",魔都凶音,"恐怖,惊悚,悬疑"
,,黄玮伦,"2016,04,14",友情岁月2016,动作
"王岚,高明升,胡子健",60万,"许江华,林小鑫","2016,07,01",绝战,"动作,战争,剧情"
,,,"2016,01,08",红：平房乡纪事,短片
"魏大勋,徐璐,毛川",32万,"黄燕,马林","2016,11,09",减法人生,"剧情,喜剧,爱情"
,,,"2016,01,01",尸台社区,恐怖
,,,"2016,06,16",道士上山,惊悚
,,秦教授,"2016,06,04",僵尸归来3：风吹头弯,"惊悚,恐怖"
,,,"2016,04,18",月亮的后裔之嫦娥归来,"悬疑,奇幻"
,,,"2016,02,03",麻辣学妹与萌大叔Ⅰ：内衣不好惹,喜剧
,,陈国良,2016,男神,"奇幻,喜剧"
"让·雷诺,雅各布·克德格恩,卡特琳娜·莫里诺,蒂埃里·钮维",260万,本杰明·罗切尔,"2016,12,09",反黑行动组,"动作,悬疑,冒险"
王鹏,,孟柯,"2016,11,08",密室之罪不可赦,"剧情,悬疑,犯罪"
周迅,,夏永康,"2016,03,11",罗马假期,短片
"胡耘豪,杨轶,宁小花",,"林楠,杜晓雨","2016,12,08",老九门番外之四屠黄葵,"悬疑,奇幻"
"许铂岑,王韦智,释小龙",109万,"谭晓明,陈健","2016,07,01",古田会议,"历史,战争"
"李左飞,曹子辰,石雨晴,陈文倩",104万,邢博,"2016,04,08",隔壁惊魂,惊悚
"宋怀桂,刘雯,卡琳·布里克森",,"张艺馨,范立欣","2016,02,16",缪斯之旅,纪录片
"尼古拉斯·凯奇,查德·迈克尔·墨瑞,卡西·汤普森,妮基·韦兰",3533万,维克·阿姆斯特朗,"2016,02,26",末日迷踪,"动作,惊悚,科幻"
"祖晴,明婧,小玉",392万,"杨劲松,梁董龙","2016,06,01",水果宝贝之水果总动员,"动画,喜剧,冒险"
"孙看,宣言,李萌萌",,刘弋嘉,"2016,11,12",绝世神偷,"喜剧,动作"
"彭波,李添诺,董向荣,李玉飞",1677万,雷金克,"2016,03,11",笨贼别跑,"动作,喜剧,古装"
"何中华,乘瑶,肥龙",,刘小春,"2016,05,08",十国英雄联盟,"古装,喜剧"
,,胡凯莉,"2016,05,26",赌侠2016,"喜剧,爱情"
"孔祥成,陈云鹏,谷裕,王敬腾",,徐宏,"2016,12,18",大山里的春天,剧情
,,,2016,侠盗菜飞,"喜剧,动作"
"李晓红,蒋方婷,俞潇春",18万,"于向远,丁颖安","2016,10,01",心灵解码,"剧情,惊悚,悬疑"
"翟天卉,范俊涵",,王小山,"2016,03,25",我们混过的江湖,"剧情,动作"
周清垠,,汪英杰,"2016,09,05",末世生化·入侵,"动作,科幻,惊悚,灾难"
"刘永,陈观泰,狄威,姜彦希",,狄威,"2016,08,25",新鬼打鬼,恐怖
,,小沈龙,"2016,11,10",幽灵会所,"悬疑,惊悚"
"楚镇,靳美玲",,朱江,"2016,06,03",半条命3：特种兵之战,"剧情,动作,爱情"
,,马倩倩,"2016,12,02",精武门之逆天行者,
,,王瑛瑛,"2016,05,20",那年·同学之不作不死不青春,爱情
"潘时七,赵育莹,冯兵",62万,"杨小朴,方军","2016,09,13",丝路英雄·云镝,剧情
,,,"2016,07,06",耍宝太君,"喜剧,动作,犯罪"
,,"王艺,龙飞,龙泽","2016,03,31",盗梦者,"悬疑,惊悚"
,,,"2016,05,01",大风水师,"剧情,奇幻"
"楼南光,钱小豪,黑戈,彭禺厶",,张涛,"2016,04,13",阴阳先生之末代天师,"喜剧,动作,惊悚"
,,,"2016,12,13",探索·发现：考古探奇之鸿山越国大墓,纪录片
"骆达华,郑晓甫,马文惠,赵彬",1万,杨涛,"2016,12,18",求生者,"剧情,冒险,灾难"
,,张恩齐,"2016,09,20",你是我兄弟,"剧情,爱情"
"王博,杨可",,代艺霖,2016,皇拳,"喜剧,动作,科幻"
徐子璐,,马乐,"2016,07,12",四大美人之貂蝉大战丧尸,
"杨千嬅,林海峰,苏丽珊,游学修",502万,黄修平,"2016,03,10",哪一天我们会飞,"剧情,喜剧"
"邓宁,王歌,黄彦,陈欣",,李文浩,2016,太子出宫记,"喜剧,古装,动作"
"裘德·洛,斯科特·麦克纳里,朱迪·惠特克,David J. Fenton",226万,凯文·麦克唐纳,"2016,09,09",黑海夺金,"冒险,惊悚,悬疑"
"惠英红,蔡俊涛,贾琳,晨媛儿",F53AF3BBF53A万,陆诗雨,"2016,09,09",荒村凶间,"惊悚,恐怖,悬疑"
"刘芷汐,季肖冰,马启光,黄朋",,闫洪定,"2016,06,10",顿悟之白骨美人心,"喜剧,动作,爱情,奇幻"
"浦蒲,李雯雯,方慧,刘天佐",2375万,黄军,"2016,05,20",整形师·脸,"惊悚,悬疑"
张唯,,罗福平,"2016,08,24",一惊到底,"惊悚,恐怖,冒险"
"桑坤,周笑琴",,张晖,2016,猴王与女妖,"古装,喜剧,爱情,动作"
"陈芋米,铁政",,肖潇,"2016,03,21",#311,短片
,,叶蓁,"2016,05,13",拾九禁终极直播,"悬疑,惊悚"
,,"徐冬梅,晋松,陈之辉,桑平","2016,04,07",御姐拳皇,动作
"倪妮,霍建华,马苏,王大陆",1.29亿,张末,"2016,12,09",28岁未成年,"喜剧,爱情,奇幻"
"陶泽如,郑伟,李岷城,墨阳",8675万,吴天明,"2016,05,06",百鸟朝凤,"剧情,历史,音乐"
"陈坤,白百何,秦昊,喻恩泰",3.70亿,杨庆,"2016,04,01",火锅英雄,"剧情,爱情,犯罪"
"汤唯,吴秀波,惠英红,秦沛",7.85亿,薛晓路,"2016,04,29",北京遇上西雅图之不二情书,"剧情,爱情"
"刘纯燕,董浩,鞠萍",9032万,"何澄,张振益","2016,08,19",新大头儿子和小头爸爸2一日成才,"喜剧,动画,家庭"
"白敬亭,郭姝彤,李宏毅,丁冠森",1.80亿,姚婷婷,"2016,04,22",谁的青春不迷茫,"剧情,爱情"
"宋佳伦,梁林琳,陶思源,陈良",629万,宁敬武,"2016,08,08",毛丰美,"剧情,传记"
,,肖阳,"2016,10,14",末日使者惩戒,"动作,惊悚"
,,"张舸,成浚文","2016,03,04",房事百科,"剧情,喜剧"
,,,"2016,06,16",东北小佛爷,
"朱佳希,李红陶",,秦教授,"2016,03,29",僵尸归来2：消失的御林军,"惊悚,冒险"
,,"李克勤,容祖儿,林宥嘉,薛之谦,江疏影","2016,12,31",江苏卫视“17聚幸福”跨年演唱会,晚会
,,付赫安琪,"2016,12,22",人鬼交易所,"喜剧,恐怖"
,,,"2016,09,11",开台王颜思齐,"纪录片,历史"
窦骁,,窦骁,"2016,03,24",穿行新西兰,纪录片
,,谢毅,"2016,07,15",蛊寨癫狂记,"剧情,喜剧,爱情,悬疑,惊悚"
"Rene Araneda,Wayne Te Brake",,Rene Araneda,"2016,03,30",Wild Expectations,冒险
,,"赵彬,孔令君,芮丹尼","2016,07,29",误入歧途,"剧情,犯罪"
,,"刘超,鲍振江,崔尔康","2016,01,26",功夫炮侠,"动作,奇幻"
,,,"2016,03,04",呀！小鬼之小鬼前传,
,,张驰,"2016,06,20",欲望森林,剧情
王超北,,张旭煜,"2016,12,17",三刻钟,"剧情,短片"
,,颜敬杰,"2016,01,01",成名背后,"剧情,爱情"
,,,2016,环山公路,"悬疑,犯罪,黑色电影"
"姚雨鑫,彭波,林晨",,姚雨鑫,2016,群侠夺宝战,"爱情,喜剧,动作"
"李晓语,严子贤,刘冲,袁媛",,刘俊峰,"2016,04,08",反击绿茶大作战,"剧情,喜剧,爱情"
"巫刚,吴军,许绍雄,邵美琪",2万,弓子,"2016,02,05",逆境王牌,剧情
"吴佳尼,王姬,沈丹萍",,"尹哲,吴佳尼",2016,情定河州,"剧情,爱情"
,,,2016,雁归来,剧情
,,,2016,那年，我十七,剧情
,,,2016,别骗我,短片
"贝安琪,吴嘉龙,萨宾·塔布瑞亚,米雪",4万,刘香萍,"2016,08,19",一棵心中的许愿树,"剧情,爱情,家庭"
,,李阳,2016,末世西游之二郎神传奇,"喜剧,剧情"
,,,2016,末日拯救,剧情
,,,"2016,02,01",今晚好急,喜剧
"许京川,鹿露",,马翔,"2016,03,15",奇侠,喜剧
曲昱曈,,田刚,"2016,12,06",契约女神,"科幻,惊悚"
,,"李岩,王一,刘洋","2016,04,27",非常意外,"剧情,喜剧,爱情"
,,郑中玉,"2016,12,13",初吻后遗症,"剧情,喜剧,爱情"
"张植绿,陈楚月,丁野",,田少波,"2016,08,20",寻侠英雄传之阴阳爪,剧情
"张冰倩,彭禺厶",,牛兴杰,"2016,06,03",青春禁忌游戏之灵魂交换,"喜剧,爱情"
,,"张洛晨,杨逸飞,杨轶,瑞塔·维泽尔","2016,08,26",千门唐八将,"剧情,悬疑"
,,曹婧,"2016,03,25",群主擒爱日记,"喜剧,爱情"
,,麦丽丝,"2016,01,31",成吉思汗宝藏,"历史,奇幻,冒险"
,,,"2016,09,02",亚投行之路,纪录片
,,,"2016,04,22",塑造记忆的奇迹,纪录片
,,,"2016,06,06",鱼缸,动画
,,"马未都,马思纯,陆川,叶蓓,董子健","2016,11,08",这个时代的审美,纪录片
,,,"2016,05,12",爱的十个约定,爱情
"侯迪,李文骁,李嘉铭,许媛媛",,喜子,"2016,09,08",夜蒲之奶爸总裁,"喜剧,爱情"
,,杨韵然,"2016,05,21",异能者之撒旦之眼,"喜剧,动作,科幻"
"李雅男,任欣羽",,宋灏霖,"2016,10,04",所爱非人,"爱情,科幻"
"孙玮伦,冯芷墨",,褚会林,"2016,08,04",囚爱,爱情
"成泰燊,刘佳,潘石屹",,窦微,"2016,05,18",一场雾霾引发的官司,"悬疑,短片"
,,,"2016,05,12",欲望迷宫,"剧情,悬疑,犯罪,黑色电影"
,,陈月锋,"2016,02,03",年味,纪录片
卢蒽洁,,郭昊阳,2016,超能追爱记,爱情
,,,2016,少年师爷之古越传奇,动画
"明道,应采儿,钱枫,谢依霖",111万,周智勇,"2016,01,15",恋爱教父之三个“坏”家伙,"喜剧,爱情"
,,徐明哲,"2016,03",校园星座师,
"李炜,王亚斌",,司文痞子,2016,净搁这乱哩之火坑救援,喜剧
,,"李天涯,谢丽萍",2016,侠的故事,"剧情,爱情,短片"
,,,"2016,04,12",赌神驴山炮,喜剧
"迪丽热巴,方中信,郭芮溪",,"刘国辉,黄俊文","2016,06,20",六扇门,"剧情,古装"
,,,"2016,06,01",深囧,喜剧
"安德烈·拉泽夫,维纳格拉多娃·卡捷琳娜,喜莲娜",5万,"弗拉基米尔·波塔波夫,弗拉基米尔·缅绍夫","2016,01,08",冰美人,"爱情,冒险,奇幻"
"林琪,李天佑,马大明",,叶小舟,"2016,08,05",奔跑吧！裤衩,"剧情,喜剧,爱情"
,,金·巴赫,"2016,04,08",五十度黑,脱口秀
"沈浩,李若词,刘晋钊",,张涛,"2016,01,29",木乃伊之阿拉善传奇,"武侠,爱情"
"袁冬冬,刘惠,朱赤丹",11万,"林琛,徐笑文","2016,12,24",我的女神女汉子,"喜剧,爱情"
,,"薛桥,代庭睿,张垚祎,孙继海,孙浩","2016,08,15",乒乓小将,"励志,剧情"
"杨幂,董子健",,陈正道,"2016,12,19",我是你的小幂phone,短片
,,"杨竣羽,李虹辰,刘倬廷,金楷杰,杨叙辰","2016,09,09",长安侠影之天朝死士,"剧情,悬疑"
"关楚耀,夏雨,鲍起静,冯淬帆",17万,任海曜,"2016,06,03",提款机,"剧情,喜剧"
"冯芷墨,孙玮伦",,褚会林,"2016,08,25",新娘,
,,"张钧涵,许君聪,范俊涵","2016,12,03",澳门往事之猛虎过江,"剧情,动作"
,,"徐千京,吕鹏,杨青竹,关畅,何蓝逗","2016,01,18",青春喂了狗,"喜剧,爱情"
"马德钟,王大治,刘力扬,庆媚",41万,郭翔,"2016,11,25",越囧,"剧情,喜剧,爱情"
勞嘉濠,,勞嘉濠,"2016,04,08",ANSWER,"剧情,爱情,短片"
,,韦婷婷,2016,天竺女人,纪录片
,,,2016,秘密商店,"爱情,古装,剧情"
"Fernando de Paula,Bia Gallo,Beto Brito",,"André de Campos Mello,Marcos DeBrito",2016,Condado Macabro,"悬疑,惊悚,恐怖,犯罪"
,,山峰,2016,婚礼大师,"爱情,喜剧"
,,于洋,2016,渡梦人之大梦初醒,"悬疑,惊悚"
,,,2016,江湖人仕,"动作,励志,喜剧"
"胡玺龙,翟小兴,牛飘,杨强",,郑昊,2016,特丽独行,"运动,爱情"
,,"李德强,赵晨",2016,末路狂杀,"悬疑,动作,剧情"
,,鲜光剑,2016,蛊烛,"悬疑,惊悚,恐怖,犯罪"
,,战云,2016,凌晨4.44,悬疑
,,唐鑫,2016,二狗进城,"爱情,动作"
,,"梁雪芹,黄梓城",2016,女寝还魂,"爱情,悬疑,惊悚,恐怖"
,,,2016,乡村爱情洛杉矶奇遇记,剧情
,,"金尤美,惠榉乔,金亮,黄锶骐,张会中",2016,醉后危机,"剧情,喜剧,爱情"
,,"安琥,海洋,陆彭,吴海棠","2016,05",震荡,悬疑
"王俊彭,胡薇,王雯雯",,"吴吞,马应寿",2016,湘恋日记,爱情
,,,"2016,10",关中红拳,"喜剧,动作,武侠,古装"
,,,"2016,08,05",极度肉侵,
"洪倩,刘林,刘益兵,汪英吉",,陈华日,"2016,09,30",我的女友是苏妲己,"剧情,喜剧,爱情,奇幻"
,,,"2016,11,16",超能赌神2,"动作,犯罪,奇幻"
,,"孟潞,陈宝国",2016,完美假期之从雪山到大海,"喜剧,爱情"
,,,"2016,09,10",孙中山的葬礼,历史
,,"王俪颖,王瑞儿","2016,09,30",少女解禁区,
,,,"2016,08,18",试爱禁区,"喜剧,爱情,悬疑"
,,,"2016,05,03",一份报纸的抗战,纪录片
"王美英,石天,曹骏,江明洋",,国建勇,"2016,12,25",醉侠苏乞儿,"动作,剧情,武侠"
,,沈桥,"2016,10,01",浮尘弥漫,短片
,,,"2016,05,21",香椿,剧情
"姜潮,童菲,于朦胧,谢彬彬",45万,罗敏,"2016,09,09",为爱放手,"剧情,爱情"
"林盛斌,赵永洪",,林子皓,"2016,12,03",求爱荷尔萌,喜剧
,,,"2016,06,15",灵魂深处之心迷攻,"悬疑,惊悚"
"鲍起静,钟佳琪,邱胜翊",71万,"杨健武,钟佳琪","2016,09,15",一条叫王子的狗,"剧情,家庭,喜剧"
"柯衍昱,李勇楠,柯黎",,黄伟,2016,欠债还钱,"动作,爱情"
,,,"2016,02,10",开创中国特色大国外交新局面—习近平主席2015年出访实录,纪录片
,,,"2016,06,16",双截龙,"剧情,喜剧,动作"
,,,"2016,03,17",唐僧肉惊天大骗局,
"薛皓文,李朵,牟林,詹思萌",,蒋丛,"2016,09,20",屠门镇之关西荡寇,剧情
,,,"2016,03",断头台,"科幻,悬疑,惊悚"
,,"张哲浩,倪菘阳,金粮,方芳","2016,04,13",圈子之德州风云,喜剧
,,"陈国良,杨晨",2016,我的女友是演员,"爱情,喜剧"
"王君平,付滃,周弋楠",24万,"刘子威,付滃","2016,06,17",练胆儿,"剧情,喜剧"
,,"韩秋池,刘秋实","2016,11,14",异时空恋人,"剧情,爱情,悬疑,惊悚"
,,"由立平,兰昊宇,胡宗元,陈瑞生,王小伟","2016,10,25",杜鹃花红,剧情
,,张宇,"2016,04,29",僵尸少女,"剧情,惊悚,恐怖"
,,罗伯特·劳兰逊,"2016,08,13",潜龙之殇：一战中的华工军团,纪录片
"黄奕,成泰燊,李悦铭,王萌黎",,邢潇,2016,四妹子,爱情
"徐立,杨珑,赵洪纪,王昌",42万,周阁,"2016,05,13",别开门,"悬疑,惊悚,恐怖"
,,"刘馨棋,戚蓝尹,张愽塬","2016,12,12",灵界助理,
陈佳汐,,包磊,"2016,01,03",茅山后裔之阴阳双剑,
"王坤,夏云飞",,张乃平,"2016,08,26",圆梦金秋,"剧情,爱情"
,,,"2016,12,13",东京审判 第二季,"纪录片,历史,战争"
,,"于小婉,雷诺儿","2016,02",我的早更男友,"喜剧,爱情"
,,"易扬,杨嘉","2016,04,26",疯狂夺爱之搏击少年,"动作,爱情"
"莫岐,周里京,颜世魁,李文骁",,杨铭,"2016,06,06",金编钟传奇,
,,余浩瑞,"2016,06,21",木乃伊占领大东北,"喜剧,惊悚"
,,,"2016,08,25",僵尸先生后传,"喜剧,动作,惊悚,恐怖"
"代文雯,吕艳蓓",,牛毛毛,"2016,07,19",囧西游之荒村客栈,"悬疑,惊悚,犯罪,奇幻,武侠,古装"
"梅洋,张博楠,马小媛",,尹晨阳,"2016,12,15",痞子兵王之战地狼群,"动作,战争"
,,"杜俊泽,何静","2016,09,19",我的空姐女友,爱情
,,赵煦,"2016,10,30",关于城里的羊,"纪录片,短片"
"陈相丞,杜乔,李翰臣,李鹤",9万,左伟晨,"2016,12,02",东宫皇子,"剧情,动作,科幻"
,,"许之糯,蒲治源,王紫潼,张明明","2016,12,08",我的魔界女友,魔幻
唐冠华,,唐冠华,2016,商场里的医院,纪录片
,,"黄圣依,马里奥·毛瑞尔",2016,匹客王,"剧情,爱情"
,,,"2016,12,12",幸存者——见证南京1937,纪录片
张冰倩,,李锦伦,"2016,08,26",捉妖天师之新妇借道,悬疑
任帅,8万,汪小平,"2016,09,09",丢羊,剧情
,,"杨竣羽,刘倬廷,金楷杰,杨叙辰","2016,09,13",长安侠影之剑客风云,"剧情,悬疑"
孟子叶,,田刚,2016,借脸,"惊悚,悬疑"
,,,"2016,08,28",来自火星西兰花怪兽的攻击,"喜剧,科幻"
张德晖,,王子,2016,异事怪谈之附灵发卡,"剧情,惊悚"
"高英轩,张钧甯",,罗景壬,"2016,07,02",妈妈的孤军奋战,"剧情,短片,家庭"
,,刘宝乐,"2016,04,06",手,"剧情,悬疑,惊悚,恐怖,短片,犯罪"
"潘长江,苑琼丹,高晓菲,贺睿",,潘长江,"2016,08,14",毛驴县令之非我莫属,"喜剧,动作,古装"
"张翊峰,葛布,宣言,华斯比",,陈思翰,"2016,12,15",骇故事之往生刑,"剧情,爱情,悬疑"
"周浩晖,石强,华斯比,强巴才丹",,紫金陈,"2016,12,29",骇故事之无罪日,"剧情,悬疑,犯罪"
,,"斯泰西·基齐,Allie Schulz,Samantha Scaffidi,Sibyl Santiago,拜伦·巴特",2016,性别大错位,喜剧
