actors,boxoffice,directors,time,title,type
"余培喧,周泳汐,李淼",42万,晓寒,"2017,12,02",钟馗传奇之岁寒三友,"动画,奇幻"
徐才根,,席世伟,"2017,05,24",告白,"剧情,短片"
"陈曼青,刘峻伟,周定纬,刘道玄",2万,殷敬峰,"2017,09,20",这一刻，我要世界看见,"剧情,音乐"
"昆凌,钱枫,蒲巴甲",50万,"王凯阳,章俊夫","2017,06,09",梦幻佳期,爱情
,,,2017,所罗的梦境之门,"剧情,爱情,动画,奇幻,冒险"
"廖越,罗世平",,张若以,2017,午夜迷途,"悬疑,恐怖"
,,范家其,"2017,11,17",特战王妃1幻境之争,"动作,爱情,奇幻"
,,,"2017,01,20",上海滩之旗袍侠,"喜剧,动作,爱情"
"白杨,陶金,舒绣文",,"蔡楚生,郑君里",1947,一江春水向东流,剧情
"杜旭东,郭九龙",,张飞鸿,"2017,08,05",槐秋,"剧情,家庭"
,,,2017,小戏骨：西游记车迟国,"剧情,家庭,古装"
"吴启华,麦家琪,章小军,房星彤",458万,徐林,"2017,07,20",S的秘密,"喜剧,爱情"
"赵东昊,欧阳鑫紫,李璐兵,徐珊珊",166万,蒋国权,"2017,05,26",诡异酒楼,惊悚
,,"赵小锐,昌隆,王劲松,董慧,盛喆","2017,08,04",怪笑少女,"古装,喜剧,奇幻"
"尚华,石天龙,午马",,"丁雷,陈木川","2017,03,31",商界,剧情
"陈瑾,郝怡霖,林京来",6万,"田玉奎,马建军","2017,06,02",小茜当家,"剧情,家庭"
"宋晓宇,李垚,徐炜,葛平",336万,李涛歌,"2017,08,04",大象林旺之一炮成名,"动作,动画,战争,冒险"
"赵奕欢,文卓",,管晓杰,"2017,02,03",后备空姐2：重返月球,"剧情,科幻"
"王靖云,孙金良,韦蔼芯,迟志强",2万,朱江华,"2017,03,03",咱们分手吧,"剧情,爱情"
"王迅,张瑶,张峻豪,安志杰",,刘镇伟,"2017,10,13",你往哪里跑,喜剧
"袁愿,严宇馨",,陈清,2017,女神厨房,"爱情,喜剧"
"张迅,郭月,蒋中炜,陈涵",,王飞飞,"2017,09",何日君再来,剧情
"魏辰妃,李华,纪凯童,申泰明",83万,纪磊,"2017,03,10",斗魂之熊孩子,"喜剧,动作,家庭"
,,,"2017,03,19",一群蛋糕,喜剧
"孙雅,代晓菲,方辉,徐成峰",,胡平,"2017,05,11",故乡面·参花情,"剧情,喜剧,爱情"
"李哲,季晨,蔡俊涛",306万,"彭蓝郁,郭明尔","2017,05,11",花腰恋歌,"剧情,爱情"
,,"张耀天,杨谨华,佴一文","2017,08,31",我妻子的谎言,爱情
"杨卿,张恩齐",,窦微,"2017,01,05",十八盗之云中鹤,"喜剧,悬疑,古装"
,,"陈碧舸,朱赢椿","2017,09,08",南京面孔,
"高瀚宇,潘时七,侯雪龙,贡米",26万,薛芳民,"2017,03,14",小阴谋大爱情,"剧情,爱情,悬疑"
"王梓,谭增卫,高其昌,苏鑫",,彭擎政,"2017,10,10",饮湖上初晴后雨,"动画,短片"
,,,2017,追杀金顺南,剧情
"邱昊奇,陈淋,张驰",,卫立洲,"2017,05,25",中医神探,"喜剧,悬疑"
"韩志硕,施予斐,颜一海",,曲荣达,"2017,04,05",夺命轮回,"动作,爱情,科幻,悬疑"
,,"春夏,许魏洲","2017,06,22",再见初恋,短片
,,,"2017,05",春夏,"剧情,短片"
,,,"2017,04,29",总裁在上10：爱火重燃,
,,"邱士鉴,李泽宇","2017,07,06",新聊斋之僵尸新娘,"剧情,悬疑,惊悚,恐怖"
"洪天明,桑平,王厦",,王子,"2017,09,15",魔兽兄弟,"普通话,网络大电影"
"罗丹,章申,黄薇,饶敏",,王加宾,"2017,07,01",归来1997,剧情
"赵涛,梁景东,梅芙·金琴丝",854万,"沃尔特·塞勒斯,马德哈尔·班达卡","2017,10,19",时间去哪儿了,剧情
"严丽祯,李晔,王衡",3171万,"申宇,黄燕","2017,08,04",玩偶奇兵,"动画,冒险,奇幻"
"张永达,庄小龙,李相炫,龙馨悦",19万,刘艳杰,"2017,07,21",战刀屠狼,"动作,犯罪"
,,罗振宇,"2017,12,31",深圳卫视“时间的朋友”2017跨年演讲,脱口秀
"卜冠今,刘畅,李梦,曲哲明",882万,韩天,"2017,10,05",那一场呼啸而过的青春,"剧情,爱情"
"王栎鑫,潘时七,余玥,季肖冰",430万,王文,"2017,11,28",垫底联盟,"剧情,喜剧"
"凯特琳·克玛,乔治·麦克托,JD·贝斯·希尔",12万,"沈好放,理查德·路易斯·安德森","2015,09,17",在刺刀和藩篱下,"剧情,历史,纪录片"
"姜武,蒋勤勤,朱旭,李乃文",2502万,梁栋,"2017,02,17",完美有多美,"剧情,喜剧,奇幻"
"魏大勋,郭姝彤,张萌,魏天浩",226万,曹大伟,"2017,10,27",因为爱情,"剧情,喜剧,爱情"
"尤勇智,章贺,叶一云,刘晓虎",,孟凡,"2017,10,11",红线,"剧情,战争"
,,张文龙,"2017,07,21",南京南,剧情
"凯蒂·萨瓦,克瑞姆·柏辛,凯瑟琳·希金斯,陈钰芸",370万,司徒永华,"2017,11,17",深宫怨灵,"恐怖,惊悚,悬疑"
王志轩,,王骏晔,"2017,05,10",热血长安 第二季,悬疑
"岳云鹏,袁姗姗,孙坚",6370万,"钟少雄,田蒙","2017,02,14",疯岳撬佳人,"喜剧,爱情"
,,"杜雨宸,倪慕斯,葛荟婕","2017,03,18",念力猎人,"动作,魔幻,普通话,网络大电影"
"张跃刚,纵昕芸",,魏然,2017,画壁之消失的校花,"惊悚,悬疑,爱情"
"郑秀文,张孝全,冯文娟,金巧巧",5938万,刘国楠,"2017,02,14",合约男女,"喜剧,爱情"
"涓子,王澜,周浩东",1万,"王景光,金韬","2017,07,07",伊犁河谷,"剧情,爱情"
,,,2017,Ink & Rain,"动作,奇幻,科幻"
"李至正,程媛媛,赵圆圆,李进荣",16万,郑真,"2017,10,26",爱情邮局,"剧情,爱情"
,,,"2017,12,03",外星人,"爱情,科幻,奇幻"
"周冉,周柯伊,陶冰蓝",,"潘礼平,高翔","2017,01,16",小戏骨：西游记之红孩儿,"古装,剧情"
"安志杰,周韦彤,郑则仕",11万,"吴品儒,劳剑华","2017,04,14",玩命试爱,"喜剧,爱情"
"李彩桦,黎源,李勤勤",34万,"马建军,卢奇","2017,11,24",北纬二十八度,"剧情,爱情"
刘峰超,,安然,"2017,01,12",血战边境线,动作
,,MTJJ,"2017,01,11",罗小黑战记番外篇4：嘘,"动画,短片,音乐"
"班嘉佳,赵奕欢,布鲁斯,印小天",,王月心,"2017,03,10",猫先生与猪小姐,"喜剧,爱情"
,,"涂圣成,李靖,龙武,周开开","2017,10,22",火烧红莲寺之红姑前传,"动作,爱情,武侠,古装"
,,"张湾湾,沈驰","2017,01,06",大宋绯闻录,喜剧
,,李杨,"2017,04,25",杀人游戏之夺命骷髅,"悬疑,惊悚,恐怖,冒险"
"黄轩,赵丽颖,张一山",,"路阳,许宏宇","2017,12,18",2017最美表演,短片
,,,"2017,07,27",超能金刚男友,
,,"张钧涵,龙武,沈威,范俊涵,张羽","2017,05,29",澳门往事之虎龙斗,"剧情,犯罪"
,,汤继业,"2017,05,28",水神娃,"动画,冒险"
"季冠霖,凯特·温丝莱特",,约翰·唐纳,"2017,12,27",雪地求生：熊孩子的奇幻之旅,纪录片
"Micol Forti,Antonio Paolucci,Paolo Portoghesi,Claudio Strinati",6万,卢卡·维奥托,"2017,07,15",罗马四大圣殿,纪录片
本李,,本李,"2017,01,16",我是你爸爸,"剧情,喜剧,短片,家庭"
,,"王力宏,范冰冰,陈伟霆,张杰,杨幂","2017,12,31",2018梦圆东方跨年盛典,歌舞
,,"萧寒,梁君健","2017,03,06",喜马拉雅天梯,纪录片
"孙宝光,彭玉,吕晓禾,徐丰年",10万,张一鸣,"2017,10,20",大爱无言,剧情
,,,"2017,10,24",豆腐貂蝉,剧情
"博尔吉特,万梓良,杨明逸",,"邱晓军,曲远巍","2017,08,28",情迷意大利,"剧情,喜剧,爱情"
"王志刚,张德晖,李美慧,王九胜",,周德新,2017,侠探锦毛鼠之血弥东京,"剧情,动作,悬疑"
,,"范薇,陈怡凡,向俞星,李根","2017,06,17",猎兽少女队,"动作,科幻"
"刘玉婷,段浩晟,白茹",12万,"秦炎仕,唐昱","2017,09,22",魔都爱之十二星座,"剧情,爱情"
,,,"2017,04,14",总裁在上8：偏执爱成狂,
,,,"2017,02,20",咏春侠,
"张旭洲,贾征宇,郑旭东",,郑凯君,"2017,02,12",中华料理师,剧情
"张优,李菁,马捷,杨佳音",,赵冉,"2017,06,02",梦游侠,"喜剧,科幻"
张竞达,,胡博,2017,嗜血妖姬之末日少女,"喜剧,爱情,惊悚,奇幻"
"纪晓红,黄景瑜",,马史,"2017,08,28",三生三世为美而生,"爱情,短片"
"向昊,Eason,李漠楠,赵吉",1万,关尔,"2017,07,14",爱爱囧事2,"剧情,喜剧,爱情"
,,,"2017,03,16",福星特攻队,"喜剧,动作"
,,"李奔,李火火,陈洛伊","2017,05,21",鬼面车神,"喜剧,动作,爱情"
"阳巧玥,蒋笑笑,李梓辰",,蒋笑笑,"2017,03,22",欲望手机：天使诱惑,"喜剧,剧情"
,,,"2017,04,06",不忘初心,剧情
"刘松仁,吕星辰,吴俊余,王厦",491万,吕列,"2017,05,18",20:16,剧情
,,张冰倩,"2017,06,08",血猎者之吸血女王,"剧情,动作,爱情,惊悚,奇幻"
"金子,郭小雨,石晨,冯思米",107万,刘凌,"2017,07,09",阳光萌星社,剧情
"罗翔,陈美行,彭波,于新博",155万,邢博,"2017,09,21",画室惊魂,"恐怖,惊悚"
,,"杨澜,钱文忠,白羽,马滢,孙鹏飞","2017,11,21",家风中华,"访谈,文化"
,,"邓月平,张兆辉,甄咏珊,金刚","2017,07,15",扫黄,"动作,犯罪"
"惠英红,黄德斌,余秋瑶",214万,"陈鹏振,翁秀兰","2017,01,20",心惊胆战,"惊悚,恐怖,剧情"
"刘碧荷,唐浩,吴逸迦",,吴鹰翔,"2017,04,23",不正常人类研究中心,"剧情,悬疑"
,,段玉宝,"2017,04,18",318女生宿舍,"悬疑,惊悚,恐怖"
"谭元元,罗伊德·瑞金斯,莎拉·凡·帕顿,蒂伊特·海利梅茨",,托马斯·格瑞姆,"2017,12,17,16,30",小美人鱼,"剧情,爱情,舞台艺术"
"道恩·强森,埃德加·拉米雷兹,艾米莉·布朗特",,"约翰·里夸,格伦·费卡拉",2017,丛林巡航,冒险
"叶梓棠,何聪睿",,徐家辉,2017,狗仔英雄,"喜剧,爱情,犯罪"
"吕佳容,王艳梅,韩振华",,陈星池,"2017,12,25",订制爱情,"剧情,爱情,悬疑,家庭"
,,王一骜,2017,狗,纪录片
"蕾妮·齐薇格,科林·费斯,帕特里克·德姆西,吉姆·布劳德本特",550万,莎伦·马奎尔,"2017,01,01",单身日记：好孕来袭,"喜剧,爱情"
"阿兰·夏巴,奥黛丽·塔图,皮奥·马麦,格什菲·法拉哈尼",493万,阿兰·夏巴,"2017,12,15",圣诞奇妙公司,"喜剧,家庭"
,,程小东,2017,西游记之盘丝洞,"剧情,动作,奇幻"
,,陈国,"2017,09,08",丧尸的救赎,奇幻
"郑恺,热依扎,郭晓东",1294万,"黄志伟,钱江汉","2017,05,27",临时演员,"喜剧,爱情"
"杨进,唐泽宗,吴凡,王雪沁",234万,李霞,"2017,01,07",辛巴达与美人鱼公主,"喜剧,动画,奇幻,冒险"
"寇世勋,刘筱筱,王柏杰,钟证祥",35万,王艺,"2017,10,24",情比山高,"剧情,爱情"
"袁泉,王千源,俞飞鸿,宁静",,赵薇,2017,没有别的爱,"剧情,犯罪"
"刘亦菲,埃米尔·赫斯基,李芳淙,严屹宽",2946万,比利·奥古斯特,"2017,11,10",烽火芳菲,"爱情,战争,历史"
,,"李宗盛,李志,罗大佑,朴树","2017,05,24",超级版·大事发声,"音乐,真人秀"
"李奕增,张悦楠,舒贵林,孙书博",,田甜,"2017,07,13",卫校男生,"喜剧,爱情"
"汤姆·希德勒斯顿,塞缪尔·杰克逊,约翰·古德曼,布丽·拉尔森",11.59亿,乔丹·沃格特-罗伯茨,"2017,03,24",金刚：骷髅岛,"动作,冒险,奇幻"
,,,2017,大白鲸,"动作,冒险"
"段奕宏,江一燕,杜源,郑伟",2717万,董越,"2017,11,17",暴雪将至,"剧情,悬疑,犯罪"
"王威,火婧楠,李坤,潘嘉俊",4万,闫学开,"2017,05,19",逆路,"动作,犯罪"
"时卉,廖娟,司源,薛从海",,王子,"2017,06,26",爱很简单,"剧情,喜剧,爱情"
,,"韩红,李玟,林忆莲,林志炫,迪玛希·库达依别列根","2017,04,22",歌手：十全十美巅峰会,"音乐,真人秀"
,,王睿,"2017,02,21",你好，差生！,"剧情,喜剧"
"曹操,王静博,甫枭虎,蒋欣枚",37万,李宗泰,"2017,10,24",童话先生,喜剧
,,"景岗山,谢霆锋,卢庚戌,张楚,马頔","2017,09,29",一人一首成名曲,"音乐,传记,真人秀,脱口秀"
"来喜,居文沛,王迅",,"李克龙,邓访","2017,09,08",逆生·致亲爱的小孩,"剧情,家庭"
"谯丹,唐楚梵,张祎格,格桑卓玛",20万,丁林,"2017,06,01",红军小学,"剧情,历史"
柏咏枚,,汪灏,"2017,10,26",挑山女人,剧情
"阎维文,侯岩松,胡哲行,吴卫东",191万,高峰,"2017,06,30",冯梦龙传奇,"传记,古装,剧情"
"韩立,贡米,彭波,苑琼丹",39万,赵宏丽,"2017,01,24",老师也疯狂,"喜剧,家庭"
"赵广群,张二丹,易莉,王晓曦",,易莉,"2017,04,14",村长相声哥,"剧情,喜剧,爱情"
"蒂尔·施威格,马提亚斯·施维赫夫,扬·约瑟夫·利费斯,米夏埃尔·赫尔比希",354万,沃尔夫冈·彼德森,"2017,12,01",夺金四贱客,"喜剧,犯罪"
梁靖康,,贺之怡,"2017,05,27",猫妖传奇,"剧情,喜剧,爱情,奇幻"
"乔·佩西,乌比·戈德堡,马克西姆·契克哈里尤夫,康斯坦丁·哈宾斯基",1151万,马克西姆·法捷耶夫,"2017,04,29",灵狼传奇,"动画,冒险,奇幻"
"王力可,杨昆,田重,刘挺",447万,杨真,"2017,04,21",窦娥奇冤,"剧情,动作,悬疑"
"成琪,向奕铮,李豪,戴丽哈",28万,王择谚,"2017,06,16",十七岁的雨季,"剧情,爱情"
"王良,施景子,苗青,宋睿",292万,王良,"2017,11,24",七月半3：灵触第七感,恐怖
"郭馨雅,林佑俽,屈中恒,蒋笃慧",1224万,邱立伟,"2017,12,30",小猫巴克里,"动画,冒险,家庭"
"桂纶镁,王景春,欧阳娜娜,王元也",1762万,何蔚庭,"2017,06,02",美好的意外,"喜剧,奇幻"
"徐瑞阳,赵倩,姜启杨,徐万学",4万,徐瑞阳,"2017,08,11",隐隐惊马槽之决战女僵尸,"动作,惊悚,悬疑"
"丹尼拉·科兹洛夫斯基,斯维特拉纳·库德钦科娃,乔金·奈特奎斯特,伊戈尔·别特连科",1412万,安德列·克拉夫丘克,"2017,12,01",维京:王者之战,"剧情,动作,历史"
"赵晓明,韩月乔,祝新运",91万,"张春和,王磊","2017,11,08",云上石头城,"剧情,爱情,家庭"
"童苡萱,张翔玲,程思嘉,张弘毅",,陈聪聪,"2017,12,01",狼人杀,"剧情,动作,悬疑,惊悚,犯罪"
,,,2017,太阳的后裔,剧情
"张怀秋,项瑾,梁正群",4万,"郭春晖,林清振","2017,10,20",请爱我的女朋友,爱情
"朱强,王蓉蓉,孟广禄,谭孝曾",2万,马崇杰,"2017,04,21",赵氏孤儿,戏曲
,,颜丹晨,"2017,01,13",异闻录之灵瞳,"悬疑,惊悚"
"童苡萱,王维琳,刘泯廷",,刘青松,"2017,08,03",许我爱你,"爱情,剧情"
,,"王俊凯,张子枫","2017,09,11",看不见的TA之做朋友吧,"剧情,短片,奇幻"
"杰森·克拉克,裴淳华,杰克·奥康奈尔,米娅·华希科沃斯卡",393万,塞德里克·吉门内兹,"2017,11,24",刺杀盖世太保,"剧情,战争,历史"
"张国荣,陈百强,钟保罗,徐杰",610万,霍耀良,"2017,09,08",失业生,"剧情,爱情"
"张孝全,周冬雨,谢依霖,纳豆",451万,关智耀,"2017,04,14",指甲刀人魔,"喜剧,爱情,奇幻"
"张俪,锦荣,李子峰,李若彤",334万,马伟豪,"2017,10,20",蝴蝶公墓,"爱情,悬疑,奇幻"
"范楚绒,洪海天,谢元真,王燕华",4635万,何子力,"2015,05,29",潜艇总动员之时光宝盒,"喜剧,动画,冒险"
"何润东,黄子韬,古力娜扎,王学圻",1.03亿,高希希,"2017,02,10",游戏规则,"剧情,动作"
,,"李宇春,蔡依林,李易峰,陈伟霆,迪玛希·库达依别列根","2017,06,10",2017浙江卫视反正都精彩年中盛典,"音乐,歌舞,脱口秀"
"吕豆,禹祥,绿绮",1568万,"刘骏,牛志远","2017,05,27",我的爸爸是国王,"动画,奇幻,家庭"
"水原碧衣,杨钧承,刘伟",30万,"童江南,田苹","2017,06,12",神农溪之恋漂洋过海来爱你,"剧情,爱情"
,,,"2017,06,25",迈克尔·杰克逊：寻访梦幻岛,"纪录片,传记"
"何炅,钟欣潼,蔡卓妍,邓丽欣",982万,刘镇伟,"2017,06,30",仙球大战,"喜剧,古装"
,,,"2017,01",白蛇传,戏曲
,,"黄才伦,张浩","2017,04,08",二龙湖浩哥之江湖学院,喜剧
,,,"2017,05,26",绑架马云上,"喜剧,爱情"
"胡婷,周微,孟雨田",59万,"李杨武,李扬武","2017,01,20",蛋计划,"喜剧,动画,冒险"
"叶鹏,陈奕静,陈欣孺",12万,林溪,"2017,08,25",真爱禁区,爱情
"林依晨,凤小岳,程予希,詹怀云",53万,傅天余,"2017,04,14",爱情冻住了,"喜剧,爱情"
,,"崔健,朴树,刘欢,黄家强,窦靖童","2017,12,31",北京卫视2018环球跨年冰雪盛典,晚会
,,李海蜀,2017,假日特攻,"喜剧,动作,犯罪"
"陈浩民,阚犇犇,涂黎曼,严艺丹",,李国沅,"2017,11,10",青天降妖录,"战争,奇幻,古装"
"张一山,笑嘻嘻,张蓝心,谢依霖",200万,陈玮卿,"2017,12,01",冒牌监护人之寻宝闹翻天,"喜剧,动作"
,,"孙骁骁,汪海林,史航,马薇薇,刘学义","2017,03,06",今夜有剧毒,"脱口秀,喜剧"
"劳米·拉佩斯,奥兰多·布鲁姆,托妮·科莱特,约翰·马尔科维奇",387万,迈克尔·艾普特,"2017,09,22",惊天解密,"动作,悬疑,惊悚"
"胡夏,高泰宇,谢彬彬",,"程中豪,王凯",2017,我与世界只差一个你,"剧情,爱情"
"杜海涛,郭艳,高泰宇,姜潮",,张全欣,"2017,12",奇妙的朋友之萌爱2016,"剧情,喜剧"
"黎明,姚星彤,范雨林,陈观泰",,君子道若水,2017,君子道：上海滩后传,剧情
"梁辰羽,龙馨悦,孙乐天,郑小毛",6万,刘艳杰,"2017,06,09",谁知道,"悬疑,惊悚"
"于谦,黄一琳,汪东城,李立群",179万,米宝,"2017,10,20",坑爹游戏,"剧情,喜剧,家庭"
"郭采洁,杨祐宁,曾志伟,猪哥亮",770万,邱瓈宽,"2017,06,23",我不做大哥好多年,"喜剧,爱情,动作"
"景珂,樊昊仑,上白,周韵茹",212万,樊昊仑,"2017,11,30",你在哪,"剧情,悬疑,犯罪"
"杰弗里·迪恩·摩根,罗伯特·德尼罗,凯特·波茨沃斯,戴夫·巴蒂斯塔",325万,斯科特·曼,"2017,12,08",双面劫匪,"动作,惊悚,犯罪"
"方力申,曾江,徐冬梅,李勤勤",19万,杨健,"2017,11,03",宝贝特攻,"喜剧,动作"
,,,"2017,01,15",走向世界的中国京剧电影——霸王别姬,纪录片
,,,2017,滚蛋吧！肿瘤君,"剧情,喜剧,家庭"
"吕聿来,康凯,赵聪,闫飞龙",60万,白翎,"2017,04,07",惊悚小说,"恐怖,惊悚,悬疑"
,,"李斯丹妮,李好,李响,张纯烨,古巨基","2017,01,28",2017江苏卫视春节联欢晚会,歌舞
,,"杜海涛,陈凯翔,吕宇,王芯芯","2017,03,22",忍者传说之高校争霸,动作
"夏望,唐小然,杨玥",,薛芳民,"2017,05,03",校花生死恋,爱情
"郭九龙,郭凯敏,牛犇",2万,"于长江,于乐","2017,11,20",紫薇飘香,剧情
"詹姆斯·弗兰科,卡米拉·贝勒",,"珍娜·卡瓦列,Luke Haskard",2017,疯狂的鲸鱼,剧情
"金允石,李秉宪,朴海日,高洙",25万美元,黄东赫,"2017,10,03",南汉山城,"剧情,历史,战争"
"金亮,金柯,王威,纵昕芸",,陈诺,"2017,07,05",梦境生死劫,冒险
,,"黄恩茹,陈倩楠,李梓,傅汉源,李想","2017,10,06",有言在仙,"剧情,喜剧,爱情"
"鲁诺,姚岗,薛小冉",,孙周,"2017,01,04",铁树银花,短片
"张洋,吴凡,唐泽宗,陈新月",247万,张恒,"2017,09,16",真假森林王,"喜剧,动画,家庭"
"白举纲,连奕名,洪剑涛,王泷正",1645万,徐兵,"2017,06,23",缉枪,"剧情,动作,犯罪"
"李抒航,张定涵,徐少强,何昊阳",18万,李抒航,"2017,07,14",片甲不留,剧情
"艾伦,王自健,田亮,胡杏儿",712万,王宁,"2017,03,10",玛格丽特的春天,"喜剧,爱情"
"徐源,晨媛儿",,刘艳臣,"2017,10",野百合女孩,剧情
"张美娟,赵梦娇,陈大刚,刘浏",1394万,杨广福,"2015,12,12",咕噜咕噜美人鱼,"喜剧,动画,冒险"
,,"王泊文,李春嫒,李柏谊","2017,01,17",生有余罪,"剧情,悬疑,犯罪"
"姚雨鑫,谢容儿,岳文龙,王翼鹏",121万,陆诗雷,"2017,04,14",怨灵宿舍之人偶老师,"恐怖,惊悚,悬疑"
"高姝瑶,范植伟",104万,徐艺华,"2017,08,28",一路向爱,"剧情,爱情"
,,"赵君,孙锡堃,曹艳艳,张志宏,林继东","2017,01,09",都是为你好,剧情
,,"孙晔,李敏妍,周帅","2017,10,05",秦时明月之医者入世,"剧情,动画"
"王李丹妮,郭艳,倪大红,南笙",58万,邢博,"2017,04,27",夜闯寡妇村,"惊悚,悬疑,情色"
"黄奕,范逸臣,沈梦辰,韩承羽",49万,刘欣翰,"2017,11,03",识色，幸也,"剧情,爱情"
"李天佑,王小源,胡洋,吴琼",,何子强,"2017,08,04",人间大炮,"喜剧,战争"
"马可,李毓芬,张思帆,游游",21万,张显,"2017,09,22",请勿靠近,"惊悚,悬疑,冒险"
,,"彭皓锋,刘玉翠","2017,02,28",七娃捉妖记,"奇幻,冒险,古装"
"昆凌,苗圃,王鸥,王学圻",,王学圻,2017,以父之名,剧情
,,,"2017,01,27",新大头儿子和小头爸爸之年的味道,动画
,,,"2017,04,21",阴阳魔师,"喜剧,爱情,奇幻"
"吴耀汉,钱小豪,赵东昊,瑞塔·维泽尔",,刘观伟,"2017,02,26",天师归来,"惊悚,奇幻"
,,林云翔,"2017,03,12",美女食人族,"剧情,喜剧,爱情,冒险"
"王千源,余男,南宫珉,潘斌龙",377万,夏钢,"2017,03,10",夜色撩人,"剧情,悬疑,犯罪"
,,马梦乔,"2017,03,03",狗眼看阴阳4涅槃重生,"剧情,喜剧"
,,"陈玉勇,付赫安琪,王蕾","2017,12,04",人鬼交易所2,"喜剧,惊悚,恐怖"
"张蓝艺,刘一辰,刘洛汐,林奕菲",470万,摩撒利,"2017,03,17",通灵姐妹,"惊悚,恐怖"
"刘青,李浩轩,白瑶,贲蓝琪",214万,李耀东,"2017,07,28",夜半凶铃,"恐怖,悬疑"
,,皮逸嘉,"2017,01,19",西游记之真假公主,"喜剧,奇幻,古装"
,,鞠婧祎,"2017,12,27",StarLight·星梦之光 花与泪的绽放,"纪录片,短片"
"陈圆,刘俐儿,宋伟,聂晶磊",308万,陆诗雨,"2017,06,09",碟仙之毕业照,"恐怖,惊悚,悬疑"
"姚雷,郭盛,李姗姗,谢昀杉",798万,邓伟锋,"2017,02,05",萤火奇兵,"喜剧,动画,奇幻"
,,,2017,神笔马良,武侠
"庄崧冽,毛继鸿,钱小华",142万,"施秋荣,胡弦","2017,06,10",内心引力,纪录片
,,"钟一宪,陈丽玲","2017,06,19",僵尸英雄2古墓传说,"剧情,惊悚,奇幻"
"廖启智,林耀声,胡子彤,潘灿良",374万,陈志发,"2017,04,07",点五步,"剧情,运动"
"董勇,刘桦,曹曦文,胡明",,高则豪,"2017,07,22",杀瓜,剧情
"施展,文梦洋,兰岚,廖越",153万,欧阳奋强,"2017,03,10",诡眼,"恐怖,惊悚,悬疑"
,,"谢坤达,翁滋蔓,欧弟,赵正平","2017,03,16",美人清除计划,"喜剧,动作,科幻,悬疑"
"张涵予,杜淳,甘婷婷",,"鞠觉亮,王艺",2017,水浒传之行者武松,"剧情,动作,传记"
"张超,孔宋今,辛芷蕾,赵文瑄",,宁奕,2017,三重魅影,"爱情,悬疑"
"阿诺德·施瓦辛格,玛姬·格蕾斯,斯科特·麦克纳里,朱达·纳尔逊",97万,艾略特·莱斯特,"2017,12,01",空难余波,"剧情,惊悚"
"王嘉,萧浩冉,韦礼安,卢燕",17万,丑丑,"2017,11,17",侗族大歌,"剧情,爱情"
"范逸臣,车永莉,龚格尔,董立范",10万,李柯,"2017,05,26",黑白照相馆,喜剧
"郑国霖,祁心蕊,十九号,程皓枫",130万,李南,"2017,08,18",我是谁的宝贝,"剧情,犯罪,家庭"
"陈圆,奇凌,郑文杰,黄菀乔",377万,李斌,"2017,09,08",诡域新娘,"惊悚,恐怖"
,,,"2017,01,13",青城僵尸,
"杨思琦,李铭顺,张可颐,刘心悠",184万,高志森,"2017,06,16",女人永远是对的,"喜剧,爱情"
"孙坚,陈燃,汪洋,王学敏",56万,颢然,"2017,09,08",蜜月计划,"喜剧,爱情"
"马志威,王敏奕,符龙飞,林雪",215万,叶曦,"2017,09,15",初恋日记,"剧情,喜剧,爱情"
"王俊凯,易烊千玺,王源",,安竹间,"2017,11,11",萌主的考验,短片
,,,"2017,01,07",封神战记3：武动苍穹,"喜剧,奇幻"
"宣言,任晗,王远达,马书良",,王海,"2017,05,30",创梦时代,"华语,爱情,普通话,网络大电影,独播"
"文卓,朱佳希,李渊,李炳渊",149万,朱林森,"2017,02,17",血伞凶灵,"爱情,惊悚"
"田小洁,耿黎明",,钱泠泠,"2017,03,08",我的上高,"剧情,战争"
,,"刘青,王璐瑶,董立范",2017,恐怖游戏之死亡来电,"剧情,爱情,悬疑,惊悚"
,,"田馥甄,张碧晨,林宥嘉,于朦胧,王嘉尔","2017,07,19",2017亚洲金曲大赏,音乐
,,"卜冠今,王今心","2017,06,04",消失的嫌疑人,"悬疑,犯罪"
"博尔吉特,巴多,李雨秦,李东艾",84万,牟天翔,"2017,11,24",炸裂青春,"剧情,运动"
李坤,,陈国,2017,人熊森林,奇幻
"刘天宝,江兰萱,何柔熹",,"昆汀,邓安东","2017,11,17",活死人入侵,"爱情,动作,科幻"
,,"立花慎之介,猪口有佳","2017,12,22",巧克力与香子兰,"剧情,动画"
,,薛之谦,"2017,08,04",2017，再见美好,短片
"许秋阳,凡小,果衫,陈新",,蒋叶峰,"2017,10,01",大熊猫传奇,"剧情,动画,悬疑"
"黄海冰,王彦华,李菁,李奔",12万,冯超,"2017,11,24",玩命大师,喜剧
"李一君,郑博元,汪泽坤,周爽丽",7万,连子,"2017,06,16",我的青春你来过,"剧情,爱情"
"黄恺杰,王奕瑾,范逸臣,钱柏渝",872万,王毓雅,"2017,05,12",以爱为名,"剧情,爱情"
"程媛媛,高海",,秦教授,"2017,01,13",盗墓迷情之千年王妃,"爱情,悬疑"
"黄渤,季冠霖,宣晓鸣,周志强",2525万,刘可欣,"2012,05,28",摩尔庄园2：海妖宝藏,动画
"覃炜,刘頔,张峰硕,桑娜",,麦田,"2017,03,23",西游之牛魔王,"喜剧,动作,爱情,奇幻"
